Date,Close,High,Low,Open,Volume,Adj Close
2023-10-30,10382.1904296875,10411.1904296875,10351.1298828125,10377.8603515625,18613600.0,10382.1904296875
2023-10-31,10391.16015625,10415.599609375,10352.1201171875,10369.75,25989900.0,10391.16015625
2023-11-01,10503.8896484375,10542.6103515625,10424.4697265625,10453.51953125,23485700.0,10503.8896484375
2023-11-02,10591.98046875,10611.6103515625,10531.26953125,10534.6103515625,26724200.0,10591.98046875
2023-11-03,10579.669921875,10642.51953125,10573.240234375,10601.5302734375,20698900.0,10579.669921875
2023-11-06,10576.75,10596.150390625,10539.91015625,10596.150390625,20601000.0,10576.75
2023-11-07,10571.0302734375,10617.4404296875,10567.4501953125,10574.259765625,21871900.0,10571.0302734375
2023-11-08,10595.0595703125,10645.2197265625,10530.509765625,10542.5302734375,27276900.0,10595.0595703125
2023-11-09,10644.990234375,10691.0498046875,10585.080078125,10608.73046875,21508600.0,10644.990234375
2023-11-10,10555.349609375,10645.1904296875,10519.26953125,10639.41015625,22296200.0,10555.349609375
2023-11-13,10590.3896484375,10603.0703125,10540.330078125,10574.0302734375,23444700.0,10590.3896484375
2023-11-14,10715.73046875,10717.240234375,10573.5703125,10606.2900390625,29614000.0,10715.73046875
2023-11-15,10708.1904296875,10764.830078125,10697.1396484375,10732.490234375,27159300.0,10708.1904296875
2023-11-16,10643.0703125,10722.0595703125,10643.0703125,10706.3896484375,23384400.0,10643.0703125
2023-11-17,10737.3701171875,10763.9599609375,10680.83984375,10687.9404296875,30009800.0,10737.3701171875
