Date,Close,High,Low,Open,Volume,Adj Close
2021-08-27,4190.97998046875,4192.08984375,4160.47021484375,4167.39013671875,14670600.0,4190.97998046875
2021-08-30,4198.7998046875,4202.8701171875,4191.7900390625,4191.990234375,11036000.0,4198.7998046875
2021-08-31,4196.41015625,4222.6201171875,4175.31982421875,4201.77001953125,32956600.0,4196.41015625
2021-09-01,4227.27001953125,4251.39013671875,4207.0,4207.0,28014200.0,4227.27001953125
2021-09-02,4232.10009765625,4239.02001953125,4219.419921875,4225.02978515625,18496400.0,4232.10009765625
2021-09-03,4201.97998046875,4234.259765625,4182.9599609375,4234.259765625,22430000.0,4201.97998046875
2021-09-06,4246.1298828125,4252.77978515625,4204.06982421875,4204.06982421875,14030400.0,4246.1298828125
2021-09-07,4225.009765625,4245.759765625,4219.85986328125,4244.39990234375,19617700.0,4225.009765625
2021-09-08,4177.14990234375,4219.81982421875,4160.3701171875,4219.81982421875,28205800.0,4177.14990234375
2021-09-09,4177.10986328125,4194.58984375,4134.7998046875,4171.4599609375,23634700.0,4177.10986328125
2021-09-10,4170.35009765625,4205.22021484375,4161.08984375,4184.0498046875,23727900.0,4170.35009765625
2021-09-13,4189.52978515625,4210.6201171875,4174.669921875,4174.669921875,25543800.0,4189.52978515625
2021-09-14,4191.669921875,4202.43994140625,4163.9501953125,4188.35009765625,26396800.0,4191.669921875
2021-09-15,4145.93994140625,4196.60009765625,4145.93994140625,4188.919921875,33864000.0,4145.93994140625
2021-09-16,4169.8701171875,4190.169921875,4151.6298828125,4151.6298828125,33372200.0,4169.8701171875
2021-09-17,4130.83984375,4213.72998046875,4119.27001953125,4180.27978515625,69032400.0,4130.83984375
2021-09-20,4043.6298828125,4102.18994140625,4011.489990234375,4102.18994140625,50987600.0,4043.6298828125
2021-09-21,4097.509765625,4106.759765625,4049.68994140625,4049.68994140625,36490700.0,4097.509765625
2021-09-22,4150.18994140625,4150.18994140625,4104.43017578125,4104.43017578125,32150600.0,4150.18994140625
2021-09-23,4194.919921875,4206.10986328125,4158.2099609375,4158.2099609375,34075700.0,4194.919921875
2021-09-24,4158.509765625,4188.43017578125,4149.93994140625,4188.43017578125,26615400.0,4158.509765625
2021-09-27,4165.47998046875,4196.06982421875,4159.60009765625,4164.6298828125,38017500.0,4165.47998046875
2021-09-28,4058.820068359375,4160.47021484375,4056.169921875,4160.47021484375,42079300.0,4058.820068359375
2021-09-29,4080.219970703125,4108.22021484375,4070.449951171875,4070.449951171875,28452300.0,4080.219970703125
2021-09-30,4048.080078125,4116.35009765625,4048.080078125,4089.159912109375,39716900.0,4048.080078125
2021-10-01,4035.300048828125,4055.010009765625,3981.81005859375,4037.159912109375,34489200.0,4035.300048828125
2021-10-04,3996.409912109375,4037.35009765625,3993.8701171875,4026.699951171875,26074700.0,3996.409912109375
2021-10-05,4065.429931640625,4066.639892578125,4001.419921875,4002.610107421875,43061600.0,4065.429931640625
2021-10-06,4012.64990234375,4049.639892578125,3965.8701171875,4049.639892578125,45053800.0,4012.64990234375
2021-10-07,4098.33984375,4099.39013671875,4037.47998046875,4037.47998046875,44367100.0,4098.33984375
2021-10-08,4073.2900390625,4101.9599609375,4073.2900390625,4097.1201171875,30081000.0,4073.2900390625
2021-10-11,4072.52001953125,4076.800048828125,4043.780029296875,4071.14990234375,28502200.0,4072.52001953125
2021-10-12,4055.090087890625,4063.47998046875,4019.550048828125,4058.5400390625,27490700.0,4055.090087890625
2021-10-13,4083.280029296875,4092.72998046875,4040.31005859375,4052.47998046875,30575100.0,4083.280029296875
2021-10-14,4149.06005859375,4151.759765625,4088.139892578125,4088.139892578125,34747300.0,4149.06005859375
2021-10-15,4182.91015625,4186.60986328125,4159.06982421875,4160.0400390625,52844100.0,4182.91015625
2021-10-18,4151.39990234375,4177.72998046875,4131.41015625,4177.72998046875,32046900.0,4151.39990234375
2021-10-19,4166.830078125,4169.60986328125,4151.43994140625,4159.22021484375,29474200.0,4166.830078125
2021-10-20,4172.169921875,4178.9501953125,4143.830078125,4164.5,26139300.0,4172.169921875
2021-10-21,4155.72998046875,4166.5,4140.06005859375,4163.6201171875,23622000.0,4155.72998046875
2021-10-22,4188.81005859375,4203.669921875,4158.43994140625,4158.43994140625,23223000.0,4188.81005859375
2021-10-25,4188.31005859375,4198.97021484375,4185.14013671875,4194.83984375,25371300.0,4188.31005859375
2021-10-26,4223.97021484375,4230.8798828125,4187.5498046875,4187.5498046875,26048800.0,4223.97021484375
2021-10-27,4220.8798828125,4226.990234375,4205.419921875,4220.740234375,30330600.0,4220.8798828125
2021-10-28,4233.8701171875,4236.2001953125,4213.169921875,4220.740234375,29454600.0,4233.8701171875
2021-10-29,4250.56005859375,4250.68017578125,4187.81005859375,4228.72998046875,35857400.0,4250.56005859375
2021-11-01,4280.47021484375,4291.81005859375,4256.93017578125,4256.93017578125,28152400.0,4280.47021484375
2021-11-02,4296.22021484375,4297.4501953125,4273.10009765625,4276.72021484375,24980200.0,4296.22021484375
2021-11-03,4309.60986328125,4309.66015625,4291.10009765625,4292.58984375,28690300.0,4309.60986328125
2021-11-04,4333.33984375,4340.81005859375,4314.509765625,4314.509765625,37958100.0,4333.33984375
2021-11-05,4363.0400390625,4375.0400390625,4330.14013671875,4330.14013671875,31450400.0,4363.0400390625
2021-11-08,4352.52978515625,4366.5400390625,4352.4501953125,4359.740234375,24731400.0,4352.52978515625
2021-11-09,4344.6298828125,4364.0400390625,4337.66015625,4346.6201171875,24140500.0,4344.6298828125
2021-11-10,4348.81982421875,4358.4599609375,4330.2900390625,4349.7998046875,26208000.0,4348.81982421875
2021-11-11,4358.0,4358.7998046875,4334.93017578125,4347.259765625,21881800.0,4358.0
2021-11-12,4370.330078125,4372.31982421875,4352.43017578125,4357.89990234375,21906700.0,4370.330078125
2021-11-15,4386.18994140625,4386.18994140625,4364.52001953125,4364.52001953125,22953300.0,4386.18994140625
2021-11-16,4401.490234375,4406.4599609375,4389.52001953125,4393.7998046875,23199400.0,4401.490234375
2021-11-17,4400.81005859375,4409.240234375,4399.25,4399.25,21946300.0,4400.81005859375
2021-11-18,4383.7001953125,4415.22998046875,4377.72998046875,4400.72998046875,30449200.0,4383.7001953125
2021-11-19,4356.47021484375,4401.919921875,4333.85986328125,4385.66015625,53668100.0,4356.47021484375
2021-11-22,4338.68994140625,4371.60009765625,4336.169921875,4361.9501953125,35014300.0,4338.68994140625
2021-11-23,4283.81982421875,4328.47998046875,4267.22998046875,4320.41015625,31499500.0,4283.81982421875
2021-11-24,4276.25,4305.490234375,4240.77978515625,4284.60009765625,32984600.0,4276.25
2021-11-25,4293.240234375,4304.85986328125,4278.7998046875,4286.6298828125,20877800.0,4293.240234375
2021-11-26,4089.580078125,4213.93017578125,4086.659912109375,4213.93017578125,66887000.0,4089.580078125
2021-11-29,4109.509765625,4154.14990234375,4097.97998046875,4117.7900390625,42566100.0,4109.509765625
2021-11-30,4063.06005859375,4110.9599609375,4027.429931640625,4089.510009765625,67918500.0,4063.06005859375
2021-12-01,4179.14990234375,4187.85986328125,4080.85009765625,4080.85009765625,37478200.0,4179.14990234375
2021-12-02,4108.02001953125,4157.7001953125,4086.820068359375,4157.7001953125,36900400.0,4108.02001953125
2021-12-03,4080.14990234375,4150.419921875,4059.02001953125,4118.97998046875,33308500.0,4080.14990234375
2021-12-06,4137.10986328125,4146.16015625,4078.639892578125,4095.389892578125,30033400.0,4137.10986328125
2021-12-07,4276.2001953125,4277.02978515625,4157.72021484375,4157.72021484375,34420800.0,4276.2001953125
2021-12-08,4233.08984375,4288.2001953125,4233.08984375,4273.31982421875,32546900.0,4233.08984375
2021-12-09,4208.2998046875,4246.52001953125,4201.85009765625,4242.66015625,26129200.0,4208.2998046875
2021-12-10,4199.16015625,4221.56982421875,4178.66015625,4198.18017578125,25370900.0,4199.16015625
2021-12-13,4183.0400390625,4241.1201171875,4176.97021484375,4206.4501953125,24169200.0,4183.0400390625
2021-12-14,4144.509765625,4210.52001953125,4143.5,4198.89990234375,28737700.0,4144.509765625
2021-12-15,4159.68017578125,4176.14013671875,4147.16015625,4147.16015625,25819200.0,4159.68017578125
2021-12-16,4201.8701171875,4250.89990234375,4198.25,4198.25,35425700.0,4201.8701171875
2021-12-17,4161.35009765625,4195.93994140625,4130.35986328125,4195.93994140625,59792700.0,4161.35009765625
2021-12-20,4107.1298828125,4140.330078125,4046.68994140625,4140.330078125,30146400.0,4107.1298828125
2021-12-21,4174.990234375,4174.990234375,4120.47998046875,4120.47998046875,23844700.0,4174.990234375
2021-12-22,4217.06005859375,4217.06005859375,4167.89013671875,4180.89013671875,19256600.0,4217.06005859375
2021-12-23,4265.85986328125,4270.2900390625,4221.89990234375,4221.89990234375,20498000.0,4265.85986328125
2021-12-27,4287.97998046875,4293.89013671875,4240.490234375,4249.89990234375,13904700.0,4287.97998046875
2021-12-28,4311.93017578125,4319.68994140625,4287.10986328125,4290.5400390625,16909200.0,4311.93017578125
2021-12-29,4284.830078125,4312.4501953125,4271.3701171875,4311.1298828125,16659800.0,4284.830078125
2021-12-30,4306.06982421875,4309.5400390625,4285.2900390625,4286.6298828125,18578400.0,4306.06982421875
2021-12-31,,,,,,
2022-01-03,4331.81982421875,4348.66015625,4303.93994140625,4303.93994140625,25841400.0,4331.81982421875
2022-01-04,4367.6201171875,4390.58984375,4342.25,4346.4501953125,32585300.0,4367.6201171875
2022-01-05,4392.14990234375,4395.77978515625,4367.02978515625,4368.77978515625,29744700.0,4392.14990234375
2022-01-06,4324.81005859375,4372.4501953125,4304.5400390625,4372.4501953125,32675500.0,4324.81005859375
2022-01-07,4305.830078125,4335.72021484375,4279.7099609375,4331.06982421875,31689000.0,4305.830078125
2022-01-10,4239.52001953125,4324.64013671875,4231.06005859375,4312.1298828125,31296700.0,4239.52001953125
2022-01-11,4281.5400390625,4303.169921875,4251.7998046875,4251.7998046875,26401700.0,4281.5400390625
2022-01-12,4316.39013671875,4328.759765625,4289.0,4306.25,39871000.0,4316.39013671875
2022-01-13,4315.89990234375,4335.490234375,4294.990234375,4319.259765625,31408300.0,4315.89990234375
2022-01-14,4272.18994140625,4307.47998046875,4256.60986328125,4307.47998046875,34933600.0,4272.18994140625
2022-01-17,4302.14013671875,4310.490234375,4274.25,4281.31005859375,20507500.0,4302.14013671875
2022-01-18,4257.81982421875,4293.580078125,4234.2900390625,4293.580078125,29766200.0,4257.81982421875
2022-01-19,4268.27978515625,4302.169921875,4234.6201171875,4249.39990234375,34560000.0,4268.27978515625
2022-01-20,4299.60986328125,4300.64013671875,4248.009765625,4271.25,31731200.0,4299.60986328125
2022-01-21,4229.56005859375,4278.18017578125,4188.93017578125,4278.18017578125,43750100.0,4229.56005859375
2022-01-24,4054.360107421875,4224.47021484375,4035.280029296875,4213.830078125,45808100.0,4054.360107421875
2022-01-25,4078.260009765625,4112.25,4039.52001953125,4078.81005859375,33488900.0,4078.260009765625
2022-01-26,4164.60009765625,4188.169921875,4096.509765625,4096.509765625,36434800.0,4164.60009765625
2022-01-27,4184.97021484375,4204.85986328125,4088.909912109375,4144.77978515625,42382400.0,4184.97021484375
2022-01-28,4136.91015625,4181.22998046875,4071.7099609375,4174.56982421875,35332400.0,4136.91015625
2022-01-31,4174.60009765625,4200.830078125,4134.06982421875,4161.77001953125,39621200.0,4174.60009765625
2022-02-01,4224.4501953125,4232.43994140625,4184.6298828125,4184.6298828125,33003900.0,4224.4501953125
2022-02-02,4222.0498046875,4259.27978515625,4222.0498046875,4242.740234375,37636600.0,4222.0498046875
2022-02-03,4141.02001953125,4215.41015625,4141.02001953125,4215.41015625,47345600.0,4141.02001953125
2022-02-04,4086.580078125,4167.8701171875,4067.510009765625,4154.75,47412800.0,4086.580078125
2022-02-07,4120.56005859375,4131.83984375,4074.860107421875,4101.89013671875,38510200.0,4120.56005859375
2022-02-08,4129.25,4156.169921875,4103.6298828125,4117.2099609375,39831700.0,4129.25
2022-02-09,4204.08984375,4208.759765625,4140.41015625,4140.41015625,45881400.0,4204.08984375
2022-02-10,4197.06982421875,4239.60986328125,4169.83984375,4208.2001953125,46945200.0,4197.06982421875
2022-02-11,4155.22998046875,4177.91015625,4133.35009765625,4170.72998046875,39788800.0,4155.22998046875
2022-02-14,4064.449951171875,4125.31005859375,4002.909912109375,4125.31005859375,53341700.0,4064.449951171875
2022-02-15,4143.7099609375,4143.7099609375,4043.570068359375,4059.25,38905400.0,4143.7099609375
2022-02-16,4137.22021484375,4180.31982421875,4117.169921875,4149.56005859375,31014500.0,4137.22021484375
2022-02-17,4113.18994140625,4158.43994140625,4092.7900390625,4139.8798828125,32105300.0,4113.18994140625
2022-02-18,4074.280029296875,4128.72998046875,4054.719970703125,4107.72021484375,32432200.0,4074.280029296875
2022-02-21,3985.7099609375,4104.6298828125,3957.199951171875,4090.7099609375,29685200.0,3985.7099609375
2022-02-22,3985.469970703125,4016.4599609375,3894.989990234375,3960.199951171875,43502500.0,3985.469970703125
2022-02-23,3973.409912109375,4054.169921875,3962.7900390625,3991.659912109375,32529000.0,3973.409912109375
2022-02-24,3829.2900390625,3939.510009765625,3765.419921875,3939.510009765625,88823100.0,3829.2900390625
2022-02-25,3970.68994140625,3970.830078125,3829.280029296875,3836.85009765625,66184900.0,3970.68994140625
2022-02-28,3924.22998046875,3940.989990234375,3825.080078125,3940.989990234375,77052100.0,3924.22998046875
2022-03-01,3765.85009765625,3923.75,3765.85009765625,3920.030029296875,71926900.0,3765.85009765625
2022-03-02,3820.590087890625,3849.719970703125,3720.719970703125,3755.27001953125,67451800.0,3820.590087890625
2022-03-03,3741.780029296875,3841.919921875,3731.35009765625,3819.139892578125,50887800.0,3741.780029296875
2022-03-04,3556.010009765625,3723.969970703125,3556.010009765625,3723.969970703125,74416700.0,3556.010009765625
2022-03-07,3512.219970703125,3599.929931640625,3387.0,3529.570068359375,82263800.0,3512.219970703125
2022-03-08,3505.2900390625,3610.949951171875,3469.199951171875,3489.159912109375,71843700.0,3505.2900390625
2022-03-09,3766.02001953125,3766.02001953125,3548.489990234375,3548.489990234375,75625000.0,3766.02001953125
2022-03-10,3651.389892578125,3764.639892578125,3627.1298828125,3764.639892578125,61005800.0,3651.389892578125
2022-03-11,3686.780029296875,3801.47998046875,3630.280029296875,3657.3701171875,56506500.0,3686.780029296875
2022-03-14,3741.10009765625,3789.580078125,3694.760009765625,3694.760009765625,41810600.0,3741.10009765625
2022-03-15,3738.110107421875,3753.260009765625,3641.5,3723.22998046875,43611100.0,3738.110107421875
2022-03-16,3889.68994140625,3929.9599609375,3766.7900390625,3766.7900390625,64059900.0,3889.68994140625
2022-03-17,3885.320068359375,3913.719970703125,3843.10009765625,3901.699951171875,47894200.0,3885.320068359375
2022-03-18,3902.43994140625,3902.43994140625,3824.02001953125,3886.489990234375,63142100.0,3902.43994140625
2022-03-21,3881.800048828125,3914.080078125,3877.590087890625,3900.840087890625,30428700.0,3881.800048828125
2022-03-22,3926.1201171875,3935.449951171875,3886.260009765625,3886.260009765625,32175200.0,3926.1201171875
2022-03-23,3869.219970703125,3937.81005859375,3853.5400390625,3934.1298828125,34113400.0,3869.219970703125
2022-03-24,3863.389892578125,3892.909912109375,3845.43994140625,3874.320068359375,31635100.0,3863.389892578125
2022-03-25,3867.72998046875,3903.93994140625,3853.35009765625,3871.340087890625,28929500.0,3867.72998046875
2022-03-28,3887.10009765625,3946.780029296875,3870.330078125,3870.330078125,33829800.0,3887.10009765625
2022-03-29,4002.179931640625,4024.889892578125,3906.469970703125,3906.469970703125,50862600.0,4002.179931640625
2022-03-30,3959.139892578125,3997.4599609375,3942.81005859375,3997.4599609375,34135500.0,3959.139892578125
2022-03-31,3902.52001953125,3979.699951171875,3902.52001953125,3964.010009765625,35964000.0,3902.52001953125
2022-04-01,3918.679931640625,3935.72998046875,3895.699951171875,3906.570068359375,28145300.0,3918.679931640625
2022-04-04,3951.1201171875,3956.590087890625,3891.0,3925.27001953125,26730400.0,3951.1201171875
2022-04-05,3917.85009765625,3969.0400390625,3896.6201171875,3952.580078125,33315200.0,3917.85009765625
2022-04-06,3824.68994140625,3915.530029296875,3792.56005859375,3915.530029296875,46123100.0,3824.68994140625
2022-04-07,3802.010009765625,3874.2900390625,3797.60009765625,3836.4599609375,34691100.0,3802.010009765625
2022-04-08,3858.3701171875,3872.590087890625,3812.080078125,3812.080078125,32208000.0,3858.3701171875
2022-04-11,3839.6201171875,3870.06005859375,3813.159912109375,3845.699951171875,28850700.0,3839.6201171875
2022-04-12,3831.469970703125,3853.22998046875,3763.320068359375,3818.760009765625,33593000.0,3831.469970703125
2022-04-13,3827.9599609375,3833.97998046875,3788.8701171875,3827.469970703125,27163700.0,3827.9599609375
2022-04-14,3848.679931640625,3859.590087890625,3823.85009765625,3834.330078125,31407300.0,3848.679931640625
2022-04-18,,,,,,
2022-04-19,3830.760009765625,3848.6298828125,3793.469970703125,3842.070068359375,27117700.0,3830.760009765625
2022-04-20,3896.81005859375,3905.75,3833.4599609375,3835.159912109375,33043600.0,3896.81005859375
2022-04-21,3928.030029296875,3954.300048828125,3897.4599609375,3901.330078125,28253800.0,3928.030029296875
2022-04-22,3840.010009765625,3905.800048828125,3838.18994140625,3905.800048828125,36305200.0,3840.010009765625
2022-04-25,3757.590087890625,3826.9599609375,3739.669921875,3826.9599609375,34942000.0,3757.590087890625
2022-04-26,3721.360107421875,3804.9599609375,3717.97998046875,3769.659912109375,43591400.0,3721.360107421875
2022-04-27,3734.639892578125,3748.969970703125,3675.5400390625,3719.35009765625,44556600.0,3734.639892578125
2022-04-28,3777.02001953125,3809.239990234375,3731.949951171875,3750.2099609375,34553600.0,3777.02001953125
2022-04-29,3802.860107421875,3833.889892578125,3785.580078125,3785.580078125,35628500.0,3802.860107421875
2022-05-02,3732.43994140625,3772.909912109375,3692.820068359375,3772.909912109375,29907400.0,3732.43994140625
2022-05-03,3761.18994140625,3773.300048828125,3727.52001953125,3738.489990234375,31995200.0,3761.18994140625
2022-05-04,3724.989990234375,3767.659912109375,3724.949951171875,3758.43994140625,26726600.0,3724.989990234375
2022-05-05,3696.6298828125,3814.110107421875,3684.449951171875,3744.909912109375,41075500.0,3696.6298828125
2022-05-06,3629.169921875,3678.85009765625,3602.77001953125,3678.85009765625,47206400.0,3629.169921875
2022-05-09,3526.860107421875,3628.25,3526.860107421875,3618.449951171875,34328300.0,3526.860107421875
2022-05-10,3554.800048828125,3611.080078125,3537.659912109375,3537.659912109375,36975300.0,3554.800048828125
2022-05-11,3647.8701171875,3647.8701171875,3553.719970703125,3575.159912109375,40397400.0,3647.8701171875
2022-05-12,3613.429931640625,3637.6201171875,3544.56005859375,3617.7099609375,37608100.0,3613.429931640625
2022-05-13,3703.419921875,3703.419921875,3628.25,3628.25,30820400.0,3703.419921875
2022-05-16,3685.340087890625,3705.22998046875,3660.18994140625,3695.780029296875,25624100.0,3685.340087890625
2022-05-17,3741.510009765625,3752.139892578125,3696.010009765625,3696.010009765625,29254100.0,3741.510009765625
2022-05-18,3690.739990234375,3752.2900390625,3684.360107421875,3745.239990234375,27470800.0,3690.739990234375
2022-05-19,3633.330078125,3662.530029296875,3592.010009765625,3662.530029296875,32438400.0,3633.330078125
2022-05-20,3657.030029296875,3710.669921875,3645.77001953125,3650.090087890625,37523800.0,3657.030029296875
2022-05-23,3708.389892578125,3708.389892578125,3653.139892578125,3669.530029296875,31080500.0,3708.389892578125
2022-05-24,3647.56005859375,3700.1201171875,3645.510009765625,3700.1201171875,31888600.0,3647.56005859375
2022-05-25,3677.10009765625,3690.820068359375,3633.780029296875,3652.389892578125,32818300.0,3677.10009765625
2022-05-26,,,,,,
2022-05-27,3808.860107421875,3808.860107421875,3744.6298828125,3744.6298828125,27506100.0,3808.860107421875
2022-05-30,3841.6201171875,3852.679931640625,3817.7099609375,3817.7099609375,25414500.0,3841.6201171875
2022-05-31,3789.2099609375,3833.72998046875,3780.409912109375,3833.030029296875,53942600.0,3789.2099609375
2022-06-01,3759.5400390625,3813.0400390625,3755.06005859375,3800.10009765625,29497900.0,3759.5400390625
2022-06-02,3795.1298828125,3799.179931640625,3761.18994140625,3761.18994140625,18420000.0,3795.1298828125
2022-06-03,3783.659912109375,3822.3701171875,3777.469970703125,3813.2900390625,20349100.0,3783.659912109375
2022-06-06,,,,,,
2022-06-07,3806.739990234375,3830.2099609375,3783.35009765625,3830.2099609375,22608200.0,3806.739990234375
2022-06-08,3788.929931640625,3823.97998046875,3768.429931640625,3815.77001953125,27006900.0,3788.929931640625
2022-06-09,3724.449951171875,3788.969970703125,3719.52001953125,3780.030029296875,32691000.0,3724.449951171875
2022-06-10,3599.199951171875,3716.56005859375,3596.639892578125,3716.56005859375,56996300.0,3599.199951171875
2022-06-13,3502.5,3581.8701171875,3494.31005859375,3581.8701171875,48850900.0,3502.5
2022-06-14,3475.179931640625,3540.8701171875,3466.68994140625,3512.0400390625,35902300.0,3475.179931640625
2022-06-15,3532.320068359375,3549.27001953125,3487.43994140625,3496.280029296875,42377900.0,3532.320068359375
2022-06-16,3427.909912109375,3528.110107421875,3420.64990234375,3528.110107421875,40203200.0,3427.909912109375
2022-06-17,3438.4599609375,3485.93994140625,3422.780029296875,3433.56005859375,73481500.0,3438.4599609375
2022-06-20,3469.830078125,3469.85009765625,3429.39990234375,3443.25,27025000.0,3469.830078125
2022-06-21,3494.0,3524.239990234375,3469.830078125,3469.830078125,28682300.0,3494.0
2022-06-22,3464.639892578125,3494.0,3413.0400390625,3494.0,31496400.0,3464.639892578125
2022-06-23,3436.2900390625,3481.85009765625,3411.830078125,3456.35009765625,39573200.0,3436.2900390625
